CABRERA & RICO|"SHUMACHER-METAL, AVIHU"|OKA SWEET|OKKA|RASAGRA GIDA DIS TICARET LIMITED SIRKETI|87217951|79315411|x|
ZHANG YI |SHUNQING CAI|PETWIN|OPETWIN|Zhang Chaofan|88543377|90750672|x|2022-02-14
GOLDMAN LAW GROUP |Shuying Liao|SUYI|SUYIIRL|Xuchangsu Yifa Products Co. Ltd.|86719115|90742865|x|2022-02-14
GOLDMAN LAW GROUP|"Sichuan Naisi E-Business Co., Ltd."|NSIPAN|NSIPAN|"Yu, Jianguo"|88610104|97127852|x|
BARNES & THORNBURG LLP |SiCon America LP|ECOBOT|ECOBOT|San Miguel Nicolas R.|88882794|90730597|x|2022-02-14
OLINER LAW |SILA LLC|CLEAN SLATE|CLEAN SLATE|Jenelle Johannes Creative LLC|90740613|90742276|x|2022-02-14
SWEENEY MASON LLP |SILICON VALLEY GROUP INC.|SV GROUP|SVG|SV GROUP INC.|88743409|90747839|x|2022-02-14
SWEENEY MASON LLP |SILICON VALLEY GROUP INC.|SV GROUP|SVG|SV GROUP INC.|88743409|90747918|x|2022-02-14
Day Law Firm |Silver Christy|CAMPFIRE CHRISTIAN SINGLES|CAMPFIRESOCIAL|CAMPFIRESOCIAL INC.|88907016|90203450|x|2022-02-14
DURHAM JONES & PINEGAR |Simnang IP LLC|[Design Mark]|LR|Blueapple LLC|90076512|90749848|x|2022-02-14
Pirkey Barber Pllc |SIMPLE TECHNOLOGY LLC|ZAPP|Z ZAPPTE|Zappte LLC|86739770|90747199|x|2022-02-14
Pirkey Barber Pllc |SIMPLE TECHNOLOGY LLC|ZAPP|ZAPPTE|Zappte LLC|86739770|90747209|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR|SINGULAR WIPES|Singular Enterprises LLC|90408273|90738975|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR|SINGULAR WIPES|Singular Enterprises LLC|90408279|90738975|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR SENSATION|SINGULAR WIPES|Singular Enterprises LLC|90408285|90738975|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR SENSATION|SINGULAR WIPES|Singular Enterprises LLC|90408288|90738975|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR|SINGULAR WIPES|Singular Enterprises LLC|90408273|90739020|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR|SINGULAR WIPES|Singular Enterprises LLC|90408279|90739020|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR SENSATION|SINGULAR WIPES|Singular Enterprises LLC|90408285|90739020|x|2022-02-14
GREENBERG TRAURIG LLP |Singular Inc.|SINGULAR SENSATION|SINGULAR WIPES|Singular Enterprises LLC|90408288|90739020|x|2022-02-14
Laura B. Siegal |Sister Sister Inc.|JT ROSE|JT|Dongguan Jitai Electronic Technology Co. Ltd.|85800487|90737427|x|2022-02-14
CANTOR COLBURN LLP |SKIS ROSSIGNOL - CLUB ROSSIGNOL|EXPERIENCE|L'EXPÉRIENCE|Roylynn Nickerson|85485778|90750325|x|2022-02-14
COVINGTON & BURLING LLP |Skruf Snus AB|SKRUF|SKRFIRE|Dongguan Youguan Technology Co. Ltd.|87125548|90737954|x|2022-02-14
"MALLOY & MALLOY, P.L."|"Skull Island Yacht Club, LLC"|SKULL ISLAND YACHT CLUB|SKULL ISLAND|Demingo McDaniel|87752957|90747096|x|
LEGALFORCE RAPC WORLDWIDE P.C. |SKY TRADING LLC|YAYA|YAYA HOLISTIC|Schops Derek|88699768|90675242|x|2022-02-14
QUARLES & BRADY LLP |SKYGEN USA LLC|SCION DENTAL|ONESCION HEALTH|LifePoint Health Inc.|77706172|97067967|x|2022-02-14
Cline Williams Wright Johnson & Oldfather L L P |Slate Architecture Inc.|SLATE ARCHITECTURE|SLATE TECHNOLOGIES|ONX Holdings LLC|86787995|90742899|x|2022-02-14
KILPATRICK TOWNSEND & STOCKTON LLP |SLATE DIGITAL INC.|SLATE|SLATE TECHNOLOGIES|ONX Holdings LLC|88413331|90742899|x|2022-02-14
"R.J. PIERCE LAW GROUP, P.C."|"Slaughter, Kiosha"|KOLLECTIVE KHAOS|KHAOS|"Carabillo, Philip J"|90282079|90762320|x|
Fross Zelnick Lehrman & Zissu P.C. |SMART AIRPORT SYSTEMS|SMART AIRPORT SYSTEMS SAS|SAS|Röhm GmbH|79271292|79316815|x|2022-02-14
SMART PRODUCTS WORLDWIDE LLC |Smart Products Worldwide LLC|LILYROSE & IVY|LILI ROSE|Investissements Sylpama Ltée.|87706961|90739496|x|2022-02-14
POLSINELLI PC |SME Lancer LLC|KANSAS CITY CURRENT|KANSAS CITY CURRENT|National Women's Soccer League LLC|90747863|97101952|x|2022-02-14
POLSINELLI PC |SME Lancer LLC|KC CURRENT|KANSAS CITY CURRENT|National Women's Soccer League LLC|90747861|97101952|x|2022-02-14
POLSINELLI PC |SME Lancer LLC|THE CURRENT|KANSAS CITY CURRENT|National Women's Soccer League LLC|90747866|97101952|x|2022-02-14
Omid A. Mantashi |Smith & Fong Company|FUTURA|FUTURA|BONNELL ALUMINUM (CORPORATE) INC.|88070189|88600433|x|2022-02-14
SMITH MICHAEL |Smith Michael|HUMANOID PLAYGROUND ADVANCED SOFTWARE DEVELOPMENT|HUMANOID STUDIOS|Humanoid Studios Inc.|87141413|90731536|x|2022-02-14
"FITCH, EVEN, TABIN & FLANNERY LLP"|"Smith, Judy"|THE FIXER|DUMPSTER FIRE FIXER|Gillott Communications LLC|86205719|90747487|x|
"FITCH, EVEN, TABIN & FLANNERY LLP"|"Smith, Judy"|THE FIXER|DUMPSTER FIRE FIXER|Gillott Communications LLC|86205742|90747487|x|
LOSEY PLLC |SNAPSHOTS INC.|PHOTODAY|PHOTO OF THE DAY|West Johnny|87581915|90741492|x|2022-02-14
LOSEY PLLC |SNAPSHOTS INC.|PHOTODAY|PHOTO OF THE DAY|West Johnny|87905041|90741492|x|2022-02-14
LAW OFFICE OF CURT HANDLEY |Sneakerheadz Limited|SNEAKERHEADZ|SNEAKERHEAD|Precision Innovation LLC|90250080|90287407|x|2022-02-14
SO UNIQUE ENTERTAINMENT LLC |So Unique Entertainment LLC|DOSE DOSE|DOSE ATHLETIC|Duoetic AB|88165945|90733355|x|2022-02-14
Paul Cosmovici |Societe Civile Du Chateau D'Issan|CHATEAU DE CANDALE|CHATEAU DE CANDALE|CHATEAU DE CANDALE|86348216|79318297|x|2022-02-14
Law Office Of Jason H Rosenblum Pllc |Sol NY Corp.|KRAVE|CRAVE TOBACCO|Sultani Abdul|86642077|90746854|x|2022-02-14
CHANG & COTE LLP |Sol-Effect Enterprises Inc.|AWAKEN|AWOKEN|Awoken|85801141|90729316|x|2022-02-14
LKGLOBAL   Lorenz & Kopf LLP |Solenis Technologies L.P.|RENEW|RENEW|Athena Products Inc.|77110444|97132325|x|2022-02-14
Cermak Nakajima & McGowan LLP |SoMa Solar Holding GmbH|SOLARMAX|SOLAMAX|Xiamen Eco-sources Technology Co.Ltd|79075929|90857076|x|2022-02-14
CROWELL & MORING LLP |SOMA SOLAR HOLDING GMBH|SOLARMAX|SOLAMAX|Xiamen Eco-sources Technology Co.Ltd|76501206|90857076|x|2022-02-14
AMERICAN LAW GROUP PLC |SOMABAR INC.|SOMAPOD|SOMA|Maison Mère|86712328|79327547|x|2022-02-14
Kimberly Korn |Somadome Inc.|SOMAHOME|SOMA|Maison Mère|87092365|79327547|x|2022-02-14
WOMBLE CARLYLE SANDRIDGE & RICE LLP |Sonder Living Inc.|SONDER LIVING|SONDER|Swat.Fame Inc.|87036738|90747409|x|2022-02-14
WOMBLE CARLYLE SANDRIDGE & RICE LLP |Sonder Living Inc.|SONDER LIVING|SONDER|Swat.Fame Inc.|87036745|90747409|x|2022-02-14
Trademark Services Pty Ltd |Sonia Lyne|DANDELYNE|DANDELION|Nie Ying|79174534|90715132|x|2022-02-14
SONOGRAFICA MUSIC & DISTRIBUIDORA SONOGRAFICA DIGI |SONOGRAFICA MUSIC & DISTRIBUIDORA SONOGRAFICA DIGITAL  LLC|SONOGRAFICA|SONOGRAFICA|DISTRIBUIDORA SONOGRAFICA DIGITAL  LLC|90707900|90736186|x|2022-02-14
MCCORMICK PAULDING & HUBER PLLC |Sooo Ketolicious Inc.|SOOO KETOLICIOUS|KETO-LISCIOUS|Yelverton Stefanie|90455502|90753021|x|2022-02-14
SOSA EMILIANO RAMIRO |Sosa Emiliano Ramiro|CANTANIÑO|CANTANIÑO|GROZAV MEDIA LLC|90766798|90895386|x|2022-02-14
TREASURY WINE ESTATES AMERICAS COMPANY |Southcorp Brands Pty Limited|TREASURY WINE ESTATES|TREASURY AMERICAS|TREASURY WINE ESTATES AMERICAS COMPANY|79092078|90563703|x|2022-02-14
TREASURY WINE ESTATES AMERICAS COMPANY |Southcorp Brands Pty Limited|TREASURY WINE ESTATES|TREASURY AMERICAS|TREASURY WINE ESTATES AMERICAS COMPANY|79093350|90563703|x|2022-02-14
THE LAW FIRM OF ANDREA HENCE EVANS LLC |Southern Girl Desserts LLC|SOUTHERN GIRL DESSERTS|SOUTHERNGIRL|SouthernGirl Cakes LLC|90080470|90742296|x|2022-02-14
MUDD LAW OFFICES |Spark Hire Inc.|SPARK HIRE|SPARK|Allergan Inc.|85778534|90633276|x|2022-02-14
Robert R. Baron Jr. |Spark Therapeutics Inc.|SPARK THERAPEUTICS|SPARK|Allergan Inc.|87312892|90633276|x|2022-02-14
Robert R. Baron Jr. |Spark Therapeutics Inc.|SPARK THERAPEUTICS|SPARK|Allergan Inc.|87312895|90633276|x|2022-02-14
Quarles & Brady LLP |SPECIALIZED BICYCLE COMPONENTS INC.|EPIC|EPIC-RIDEFASTCYCLES|DAT CYCLES LLC|73702947|90739578|x|2022-02-14
HEAD JOHNSON & KACHIGIAN P.C. |SPECIALTY MATERIALS & DIGITAL DECORATION LLC|THERMOFLEX|THERMOFLEX|Layfield Group Ltd.|76034174|90739502|x|2022-02-14
HEAD JOHNSON KACHIGIAN & WILKINSON PC |Specialty Materials & Digital Decoration LLC|THERMOFLEX TURBO|THERMOFLEX|Layfield Group Ltd.|87225023|90739502|x|2022-02-14
SHERIDAN ROSS P.C. |Speed Stacks Inc.|STACKWEAR|STACKZ HATZ|Douglas Dion|76324028|90746902|x|2022-02-14
STIEFLER LAW GROUP PC |SPIRAL PHYSICAL THERAPY INC.|SPIRAL THERAPY|SPIRAL RESONANCE METHOD|Bohaker Elizabeth Gere|86984220|90432672|x|2022-02-14
DAVID H.E. BURSIK ESQ. |Spirou George|MILK N COOKIES COOKIE CAFE' & CEREAL BAR|MILK & COOKIES|Milk and Cookies California LLC|90453596|90747212|x|2022-02-14
DAVID H.E. BURSIK ESQ. |Spirou George|MILK N COOKIES COOKIE CAFE' & CEREAL BAR|MILK & COOKIES|Milk and Cookies California LLC|90453596|90747223|x|2022-02-14
THE BANNER FIRM LLC |Splash Corporation|EXTRACT|X-TRACT|Silly Goose Ventures Inc.|86967056|90242508|x|2022-02-14
THE BRICKELL IP GROUP PLLC |Spooky Beverages LLC|SPOOKY|OLE SPOOKY HALLOWEEN|Ole Smoky Distillery LLC|90482430|97070239|x|2022-02-14
Ellenoff Grossman & Schole LLP |SPR Capital Schweiz GmbH|GEORGE TOOLS|GEORGES|Maison Mère|79288185|79328139|x|2022-02-14
Kristine Igoe |Springs Global US Inc.|COMFY SLEEP|COMFIER SLEEP|Comfier Sleep LLP|87632119|90738679|x|2022-02-14
Gravel & Shea Pc |Spruce Mortgage Inc.|THE VERMONT MORTGAGE GUY|THAT MORTGAGE GUY|Scott Betley|86611076|90732815|x|2022-02-14
Christensen O'Connor Johnson Kindness |Squirrel Systems of Canada Ltd.|SQUIRREL|SQUIRREL|Squirrel Applications LLC|87402777|90713332|x|2022-02-14
Christensen O'Connor Johnson Kindness |Squirrel Systems of Canada Ltd.|SQUIRREL|SQUIRREL|Squirrel Applications LLC|87402777|90713514|x|2022-02-14
HOLLAND & HART LLP |Staci Whitman|HAPPI HEALTH BY DOCTOR STACI|DR STACY SIMS|STSIMS CONSULTANTS LIMITED|88921157|79319066|x|2022-02-14
Stain |Stain|STAIN|ALAN STAIN|Landau Alan|90482350|97182685|x|2022-02-14
Stain |Stain|STAIN|STAIN LOS ANGELES|Landau Alan|90482350|90750332|x|2022-02-14
Phillip A. Cornacchione |Stallion Systems Incorporated|STALLION|STALLIONS|The Spring League LLC|78054150|90751100|x|2022-02-14
DORITY & MANNING P.A. |Stanley Anthony|FLASK|BLADEFLASK|Qlicksmart Pty Ltd|88874435|79315440|x|2022-02-14
STAPLES JAQUISHA |Staples Jaquisha|PRETTY STEPPER|$TEPPERS THE BRAND|Nathaniel Jordan Cruz|90577478|90734007|x|2022-02-14
STARKE LAGARTE |Starke Lagarte|HARLEY GIRLS|HARLEY GIRLZ SHIFTING GEARS MOTORCYCLE CLUB|Harley Girlz Shifting Gears Motorcycle Club|90541097|90743481|x|2022-02-14
IPSPEEDY CONSULTING COMPANY LLC |Starwe Global Holding Inc.|VA VIVAIA|VA VALERIE ANN|SUPERIORITY MIAMI LLC|90041177|90736963|x|2022-02-14
DAY LAW FIRM|STATECRAFT PLLC|STATECRAFT|STATECRAFT COLLECTIVE|Harrison Clark LLC|87598607|90738295|x|
Mincoffs Solicitors LLP |STEAMFORGED HOLDINGS LIMITED|GODTEAR|TEARGOD|MOBILE STARLIGHT CO LTD|79207479|90747225|x|2022-02-14
McKee Voorhees & Sease P.L.C. |STEAZ LLC|MINT TO BE|MINT TO BE BUBBLY BAR|Alton Brecker|86180200|90743931|x|2022-02-14
JOHN H. CHOI & ASSOCIATES LLC |Steel Skin LLC|STEEL SKIN|STEEL AND STONE SKIN CARE FOR MEN|Zabek Jolene M|90517732|90758725|x|2022-02-14
STEELCASE INC. |STEELCASE INC.|LEAP|LEAPBLUE|Guansheng Li|75586488|90743938|x|2022-02-14
Stephen Betts |Stephen Betts|SAVVY|SAVVY GIZMOS|Anderson Sevoey|79221641|90734915|x|2022-02-14
Muncy Geissler Olds & Lowe P.C. |STEPPER EYEWEAR LIMITED|FUSION BY STEPPER|$TEPPERS THE BRAND|Nathaniel Jordan Cruz|77423086|90734007|x|2022-02-14
Muncy Geissler Olds & Lowe P.C. |Stepper Eyewear Limited|S STEPPER|$TEPPERS THE BRAND|Nathaniel Jordan Cruz|86041782|90734007|x|2022-02-14
MUNCY GEISSLER OLDS & LOWE P.C. |STEPPER EYEWEAR LIMITED|ESSENTIALS BY STEPPER|$TEPPERS THE BRAND|Nathaniel Jordan Cruz|90369618|90734007|x|2022-02-14
IT'S 4:20 SOMEWHERE |Steve Guccione|IT'S 4:20 SOMEWHERE|IT'S 420 SOMEWHERE|Sweetwater Brewing Company LLC|87916029|90629809|x|2022-02-14
STEVENS FREDRIC |STEVENS FREDRIC|VETSOFT|SOFTVET|Mibusoft Group Inc.|73524239|90744497|x|2022-02-14
SAUNDERS & SILVERSTEIN LLP |Stevens John|CHRONOS UNIVERSITY|CHRONOS PREP|Chronos Prep LLC|88381639|90736836|x|2022-02-14
Duane Morris LLP |STG Aerospace Limited|SAF-TGLO|SAFEGLO|Schauer John W|79187347|90749140|x|2022-02-14
HOVEY WILLIAMS LLP |Stone Lock Global Inc.|TRUE FRICTIONLESS|FRICTIONLESS|Acceptto Corporation|87832653|88149627|x|2022-02-14
GAYLE L. STRONG |StoneAge Inc.|HELIX|HELIXFLOW|Lechler GmbH|86432178|79327150|x|2022-02-14
The Bowen Law Group|"STONER'S PIZZA JOINT HOLDINGS, LLC"|STONER'S PIZZA JOINT STONE BAKED PIZZA|STONER'S DELIGHT|"Cason, Shundarrius"|86654232|90746184|x|
WASCH RAINES LLP|"STONER'S PIZZA JOINT HOLDINGS, LLC"|STONER'S PIZZA JOINT|STONER'S DELIGHT|"Cason, Shundarrius"|87557536|90746184|x|
ORRICK HERRINGTON & SUTCLIFFE LLP |STONKS INC.|STONKS|SHARKSTONKS|Wuffpack Solutions|90049307|90746498|x|2022-02-14
ORRICK HERRINGTON & SUTCLIFFE LLP |STONKS INC.|STONKS|SHARKSTONKS|Wuffpack Solutions|90049311|90746498|x|2022-02-14
ORRICK HERRINGTON & SUTCLIFFE LLP |STONKS INC.|STONKS|SHARKSTONKS|Wuffpack Solutions|90049305|90746498|x|2022-02-14
Day Law Firm |Storm Pros VA LLC|STORM PROS VA DC MARYLAND AND VIRGINIA|SP STORMPROS|STORM PROS DISASTER SERVICES|88078478|90728610|x|2022-02-14
TUGGLE DUGGINS P.A. |StormPRO LLC|STORMPRO|SP STORMPROS|STORM PROS DISASTER SERVICES|90259710|90728610|x|2022-02-14
Patent Law Works LLP |Storyjumper Inc.|[Design Mark]|LR|Blueapple LLC|77942546|90749848|x|2022-02-14
Strategic Medical Solutions |Strategic Medical Solutions|SURGIBOND|SURGIBIND|Kerecis Limited|90564019|90858854|x|2022-02-14
STRATTON BRENDA |Stratton Brenda|MEOLOGIST AND MEOLOGY|MEOLOGY|Shaklee Corporation|87452299|88644378|x|2022-02-14
STRAUGHTER CANDICE |Straughter Candice|F.A.P. (FROM ANOTHER PLANET)|BOB F.A.P.|Candice Straughter|90631591|90743392|x|2022-02-14
BUCHALTER APC |Stride Franchise LLC|STRIDE|MEGA-STRIDE|Mega JC LLC|88723462|90735239|x|2022-02-14
BUCHALTER APC |STRIDE FRANCHISE LLC|STRIDE CERTIFIED RUN COACHES|MEGA-STRIDE|Mega JC LLC|88537287|90735239|x|2022-02-14
LEWIS BRISBOIS BISGAARD & SMITH LLP |STRIDE FRANCHISE LLC|STRIDE|MEGA-STRIDE|Mega JC LLC|88118183|90735239|x|2022-02-14
HENDERSON FRANKLIN STARNES & HOLT PA |Strongside Inc.|STRONGSIDE|COMO STRONGSIDE|Como Diffusion (2008) Inc.|87451268|90736281|x|2022-02-14
Student Loan Finance Corporation |Student Loan Finance Corporation|BRAINSCRATCH|SCRATCH|Scratch Financial Inc.|76369309|90740131|x|2022-02-14
Krane & Smith APC |Styleworks Design Group Inc.|LUMN8|LUMINATE|Branded Online Inc.|90068025|97074531|x|2022-02-14
KARISH & BJORGUM PC |Su Chung Huei|PIKO GIRL|PIKO POLO|Total Resources International Inc.|86320059|90742613|x|2022-02-14
Alprin Law Offices P.C. |SUBINITE (PROPRIETARY) LIMITED|DARLING|DARLING HAIR|Alpha Jalla Services LLC|85764522|90744854|x|2022-02-14
NEAL GERBER & EISENBERG LLP |SUBURBAN MARKETING GROUP LLC|THE SUBURBAN WOMAN|THE SUBURBAN WOMEN PROBLEM|RED WINE & BLUE|78625941|90735877|x|2022-02-14
Pattishall McAuliffe Newbury Hilliard & Geralds |SUMITOMO RUBBER INDUSTRIES LTD.|GREEN FLASH|GREEN FLASH|Howard Leight & Associates Inc.|87553677|90752865|x|2022-02-14
Summer Starrs LLC |Summer Starrs LLC|INFANCY|INFANCIE|REVCO2000 PTE. LTD.|88671362|79305462|x|2022-02-14
"SUMMEROUR, FRANK KENT"|"Summerour, Frank Kent"|PHOENIX RISING BAND|PHOENIX RISING MUSIC FOUNDATION|"Beck, Robert Paul"|87159071|90741826|x|
SCOTT D. SMILEY |SUN ELECTRIC WORKS LLC|RELIABLE POWER SYSTEMS|ELIABL|Wheeler Machinery Co.|90486503|97113287|x|2022-02-14
RIVKIN RADLER LLP |SUN PHARMA ADVANCED RESEARCH COMPANY LTD.|SPARC|SPARK|Allergan Inc.|88444372|90633276|x|2022-02-14
Sun Valley Finance LLC |Sun Valley Finance LLC|LIME|L.I.M.E|Brown Marchanna|88724229|90743522|x|2022-02-14
SUNGULI GROUP LLC |Sunguli Group LLC|BABBOO|BABÙ BABÙ BABÙ|Bellini Let?s BE natural Srl|88135260|79317456|x|2022-02-14
Sunkist Growers Inc. |SUNKIST GROWERS INC.|PURE GOLD|PG PUREGOLD|LUCIO L. CO|71256473|90736569|x|2022-02-14
McKasson & Klein LLP |Sunlux Skincare LLC|SUNLUX|OUMERE SUN LUXE|Oumere LLC|88330003|90116491|x|2022-02-14
NEWMAN LAW LLC |Suominen Lynette J|HAPPISAD|[Design Mark]|Golden Girl Branding Inc.|87733472|90749902|x|2022-02-14
NEWMAN LAW LLC |Suominen Lynette J|HAPPISAD|[Design Mark]|Golden Girl Branding Inc.|87733472|90749908|x|2022-02-14
NEWMAN LAW LLC |Suominen Lynette J|HAPPISAD|[Design Mark]|Golden Girl Branding Inc.|87733472|90749918|x|2022-02-14
NEWMAN LAW LLC |Suominen Lynette J|HAPPISAD|HAPPY & SAD|Golden Girl Branding Inc.|87733472|90749937|x|2022-02-14
NEWMAN LAW LLC |Suominen Lynette J|HAPPISAD|HAPPY & SAD|Golden Girl Branding Inc.|87733472|90749940|x|2022-02-14
NEWMAN LAW LLC |Suominen Lynette J|HAPPISAD|HAPPY & SAD|Golden Girl Branding Inc.|87733472|90749976|x|2022-02-14
"GERBEN LAW FIRM, PLLC"|"Superior Insurance Management Group, Inc."|SUPERIOR INSURANCE|SUPERIOR INSURANCE PARTNERS LLC|"Dimeo, Cole"|87406081|90747110|x|
Gerben Perrott PLLC|"Superior Insurance Management Group, Inc."|SUPERIOR INSURANCE GIVING YOU BETTER CHOICES|SUPERIOR INSURANCE PARTNERS LLC|"Dimeo, Cole"|85298110|90747110|x|
SUPPLEMENT SUPPORT SERVICES INC |Supplement support services inc|EVA NUTRITION|EVA BIRD'S NEST|Nguyen N. Chau|90621138|90744033|x|2022-02-14
Mintz Levin Cohn Ferris Glovsky and |Sustain CO2 Limited|CO2 SUSTAIN|SUSTAINABLE CO2|NEXTWATTS INC.|79275404|90076692|x|2022-02-14
LIANG HUI JIAN |SUZHOU ROPET CO. LTD.|MEWOO|MEWO|Miksic Vesna|87840876|90746833|x|2022-02-14
SWEET KARMA LLC |Sweet Karma LLC|FEEL GOOD NOT GUILTY|THE RIGHT WAY - NOT GUILTY NUTS|NOT GUILTY - THE RIGHT WAY LDA.|88043509|88756565|x|2022-02-14
KELLY HART & HALLMAN LLP |Sweet Shop Candies Inc.|NIBBLE & NOSH|NIBBLE BAR|Askinosie Chocolate LLC|88234154|90721815|x|2022-02-14
Dykema Gossett PLLC |Swift Creatives ApS|SWIFT CREATIVES|SWIFT|Swift Manufacturing & Engineering Inc.|79191147|86958157|x|2022-02-14
Dykema Gossett PLLC |Swift Creatives ApS|SWIFT CREATIVES|SWIFT MANUFACTURING & ENGINEERING|Swift Manufacturing & Engineering Inc.|79191147|86958154|x|2022-02-14
Dykema Gossett PLLC |Swift Creatives ApS|SWIFT CREATIVES|SWIFT MANUFACTURING & ENGINEERING|Swift Manufacturing & Engineering Inc.|79191147|86958249|x|2022-02-14
Buchalter a Professional Corporation |Swift Engineering Inc.|SWIFT|SWIFT|Swift Manufacturing & Engineering Inc.|86680110|86958157|x|2022-02-14
BUCHALTER A PROFESSIONAL CORPORATION |Swift Engineering Inc.|SWIFT-X|SWIFT|Swift Manufacturing & Engineering Inc.|86680113|86958157|x|2022-02-14
Buchalter a Professional Corporation |Swift Engineering Inc.|SWIFT|SWIFT MANUFACTURING & ENGINEERING|Swift Manufacturing & Engineering Inc.|86680110|86958154|x|2022-02-14
BUCHALTER A PROFESSIONAL CORPORATION |Swift Engineering Inc.|SWIFT-X|SWIFT MANUFACTURING & ENGINEERING|Swift Manufacturing & Engineering Inc.|86680113|86958154|x|2022-02-14
Buchalter a Professional Corporation |Swift Engineering Inc.|SWIFT|SWIFT MANUFACTURING & ENGINEERING|Swift Manufacturing & Engineering Inc.|86680110|86958249|x|2022-02-14
BUCHALTER A PROFESSIONAL CORPORATION |Swift Engineering Inc.|SWIFT-X|SWIFT MANUFACTURING & ENGINEERING|Swift Manufacturing & Engineering Inc.|86680113|86958249|x|2022-02-14
SHAY GLENN LLP |Synapse Biomedical Inc.|PERMALOC|PERMALOCK|SkyDance Vascular|77472168|90746320|x|2022-02-14
Banner & Witcoff Ltd. |Synchronoss Technologies Inc.|SPATIALWEB|SPATIAL WEB|Verses Labs Inc.|85285113|90613487|x|2022-02-14
LAW OFFICE OF BERNHARD MOLLDREM |SYRACUSE UNIVERSITY|LOUD HOUSE|HOUSE OF LOUD|KNIGHTS OF THE POST LLC|78932867|90550510|x|2022-02-14
CHAMBERLAIN HRDLICKA |T. Blue LTD LLC|COBALT|COBALT|K-Dimensional Holdings Inc.|90705546|90732575|x|2022-02-14
PLANT & PLANET LAW FIRM |TAAC Naturals LLC|MINX|MINX|Goldine International|90040563|90723235|x|2022-02-14
PLANT & PLANET LAW FIRM |TAAC Naturals LLC|MINX|MINX|Goldine International|90975505|90723235|x|2022-02-14
PLANT & PLANET LAW FIRM |TAAC Naturals LLC|MINX HEMP|MINX|Goldine International|90610330|90723235|x|2022-02-14
He Li |Taiwan Central Science Biological Technology Co. Ltd.|OP|OP SHINY|KIM MIN SU|90085361|90743061|x|2022-02-14
Nyall Engfield Esq.(China Office) |Taizhou Goodluck Gifts Co. Ltd.|COOLA|KULA|MICKI LEKSAKER AB|88650463|79313897|x|2022-02-14
THE PLUS IP FIRM PLLC |Tam Tsz Wai|YAZAHI|YASASHII|Wu Zhixuan|87088020|90750152|x|2022-02-14
BROWNSTEIN HYATT FARBER SCHRECK LLP |Tarte Inc.|SIMPLE. EFFECTIVE. ALWAYS CLEAN VEGAN & CRUELTY-FREE|CREATED WITH KINDNESS: CLEAN CRUELTY-FREE AND VEGAN|INNOVATE90245 LLC|90504915|90788785|x|2022-02-14
The Internicola Law Firm P.C. |TAXLEY IP LLC|TAXLEY|TAXLY|Taxly LLC|87297150|88792301|x|2022-02-14
The Internicola Law Firm P.C. |TAXLEY IP LLC|THE TAXLEY ACADEMY|TAXLY|Taxly LLC|88765638|88792301|x|2022-02-14
The Internicola Law Firm P.C. |TAXLEY LLC|TAXLEY|TAXLY|Taxly LLC|86438643|88792301|x|2022-02-14
Muncy Geissler Olds & Lowe P.C. |TBSE FOOTBALL LLC|TAMPA BAY STORM|TAMPA BAY THUNDER|Tampa Bay Thunder Foundation Inc.|85199594|90749164|x|2022-02-14
Prakash NAMA |TCT Mobile International Limited|HERO|HERO WORKOUT|Hero Workout GmbH|86300925|79319930|x|2022-02-14
Sidley Austin LLP |TDS TELECOMMUNICATIONS LLC|BELIEVE IN BETTER|BELIEVE IN BETTER|Heather Margaret Anderson|86566391|79315197|x|2022-02-14
EGBERT MCDANIEL & SWARTZ PLLC |TEACHERS 2 GO LLC|TUTORS TO GO|MY TUTOR-TO-GO|My Tutor-To-Go LLC|90363991|90718086|x|2022-02-14
Mosaic Legal Group PLLC |Teachers of English to Speakers of Other Languages Inc.|TESOL ACADEMY|ONTESOL|Ontesol.com Inc.|77365350|90742077|x|2022-02-14
Mosaic Legal Group PLLC |Teachers of English to Speakers of Other Languages Inc.|TESOL CORE CERTIFICATE|ONTESOL|Ontesol.com Inc.|77694734|90742077|x|2022-02-14
MOSAIC LEGAL GROUP PLLC |Teachers of English to Speakers of Other Languages Inc.|TESOL JOURNAL|ONTESOL|Ontesol.com Inc.|77930435|90742077|x|2022-02-14
MOSAIC LEGAL GROUP PLLC |Teachers of English to Speakers of Other Languages Inc.|TESOL|ONTESOL|Ontesol.com Inc.|85162665|90742077|x|2022-02-14
MOSAIC LEGAL GROUP PLLC |Teachers of English to Speakers of Other Languages Inc.|TESOL INTERNATIONAL ASSOCIATION|ONTESOL|Ontesol.com Inc.|85162688|90742077|x|2022-02-14
MOSAIC LEGAL GROUP PLLC |Teachers of English to Speakers of Other Languages Inc.|TESOL INTERNATIONAL ASSOCIATION|ONTESOL|Ontesol.com Inc.|85411797|90742077|x|2022-02-14
